id,teff_16,teff,teff_84,e_teff,logg_16,logg,logg_84,e_logg,feh_16,feh,feh_84,e_feh,age_16,age,age_84,mass_16,mass,mass_84,radius_16,radius,radius_84,distance_16,distance,distance_84,luminosity_16,luminosity,luminosity_84,AV_16,AV,AV_84,nu_max_16,nu_max,nu_max_84,delta_nu_16,delta_nu,delta_nu_84
6579569325409652864,-3,6010,3,4,-0.00,3.93,0.00,0.002,-0.003,-0.630,0.003,0.004,-0.02,8.07,0.01,-0.00,0.96,0.00,-0.002,1.768,0.006,-0.609,608.716,1.703,-0.008,3.675,0.024,-0.001,0.004,0.001,-4.815,933.658,2.167,-0.250,61.100,0.112
6353388032545326336,-14,5918,17,22,-0.01,4.34,0.00,0.007,-0.017,-0.209,0.012,0.021,-0.30,7.69,0.41,-0.01,0.95,0.01,-0.004,1.096,0.005,-0.898,358.320,1.111,-0.016,1.326,0.020,-0.013,0.357,0.016,-28.878,2418.496,27.412,-0.917,121.277,0.869
5912625878618772608,-85,7987,87,121,-0.02,4.19,0.02,0.027,-0.325,-1.904,0.340,0.470,-0.64,4.12,0.48,-0.03,1.06,0.05,-0.015,1.375,0.016,-3.975,447.372,3.900,-0.262,6.928,0.258,-0.033,0.452,0.030,-56.675,1474.760,74.506,-1.786,83.433,2.048
5915654311600448512,-38,6991,42,56,-0.01,4.15,0.01,0.007,-0.025,-0.005,0.018,0.031,-0.05,1.44,0.05,-0.01,1.46,0.01,-0.009,1.688,0.010,-1.181,291.211,1.173,-0.109,6.121,0.121,-0.018,0.222,0.018,-16.065,1443.497,14.625,-0.561,74.193,0.503
5913022733599554816,-335,10528,511,611,-0.02,4.17,0.02,0.034,-0.078,-1.235,0.061,0.099,-0.08,0.92,0.05,-0.03,1.75,0.06,-0.042,1.816,0.038,-14.321,812.021,13.752,-3.346,36.020,7.161,-0.038,0.440,0.057,-44.866,1232.422,51.058,-1.910,65.243,2.262
5916041614571567104,-29,8244,34,45,-0.01,4.00,0.01,0.011,-0.017,-0.214,0.019,0.025,-0.02,0.89,0.02,-0.02,1.83,0.02,-0.031,2.232,0.024,-9.470,658.074,7.271,-0.617,20.713,0.532,-0.008,0.318,0.012,-12.792,956.565,19.824,-0.580,51.217,0.883
5913106949318895616,-325,9804,404,519,-0.03,4.26,0.03,0.041,-0.065,-0.100,0.079,0.102,-0.08,0.24,0.07,-0.07,2.14,0.10,-0.042,1.806,0.037,-12.302,675.080,11.827,-3.103,27.081,3.999,-0.054,0.549,0.055,-68.692,1572.108,91.060,-2.492,74.368,3.290
5912931783371078016,-66,7844,63,92,-0.02,4.19,0.02,0.025,-0.226,-0.750,0.251,0.338,-0.34,1.88,0.27,-0.04,1.32,0.06,-0.018,1.533,0.018,-4.657,496.337,4.931,-0.234,7.978,0.225,-0.019,0.308,0.017,-61.972,1509.081,63.003,-1.802,79.678,1.616
5912900550368247936,-51,7325,53,74,-0.03,4.06,0.03,0.044,-0.543,-1.364,0.289,0.615,-0.69,4.19,1.16,-0.08,1.07,0.06,-0.022,1.600,0.023,-6.901,555.014,7.361,-0.204,6.624,0.224,-0.017,0.440,0.017,-92.741,1154.534,76.421,-2.700,68.912,2.286
6379688105867815808,-37,8463,39,54,-0.02,4.27,0.02,0.032,-0.201,-0.985,0.176,0.268,-0.24,1.72,0.23,-0.04,1.32,0.05,-0.045,1.402,0.048,-24.345,798.335,26.410,-0.525,9.071,0.566,-0.000,0.000,0.000,-83.258,1732.293,93.608,-3.412,89.431,3.697
6379833898533188608,-20,5744,22,30,-0.03,4.43,0.02,0.036,-0.189,-0.246,0.110,0.219,-2.19,8.42,3.06,-0.06,0.88,0.04,-0.006,0.947,0.006,-1.069,324.259,1.103,-0.008,0.878,0.010,-0.000,0.000,0.000,-188.278,3052.341,149.780,-4.009,144.941,3.196
4641020645059669632,-23,6177,42,48,-0.01,4.44,0.01,0.012,-0.026,-0.186,0.024,0.036,-0.70,1.87,0.32,-0.01,1.05,0.02,-0.005,1.027,0.004,-0.846,334.277,0.759,-0.021,1.384,0.034,-0.018,0.220,0.028,-35.731,2984.949,67.709,-1.054,138.949,1.762
4641077819664306816,-11,5949,11,15,-0.01,4.25,0.01,0.014,-0.032,-0.574,0.032,0.045,-0.56,12.23,0.54,-0.01,0.84,0.01,-0.007,1.140,0.007,-1.689,378.002,1.763,-0.013,1.467,0.014,-0.000,0.000,0.000,-39.843,1980.345,43.133,-1.311,108.822,1.415
4667142533074693248,-14,5923,13,19,-0.01,4.06,0.01,0.016,-0.030,-0.380,0.031,0.044,-0.32,9.52,0.31,-0.01,0.95,0.01,-0.011,1.502,0.011,-2.248,473.269,2.227,-0.025,2.501,0.024,-0.000,0.000,0.000,-30.475,1289.926,32.418,-1.141,77.157,1.208
6723695882264772736,-24,6269,26,36,-0.04,4.12,0.03,0.050,-0.323,-0.942,0.267,0.419,-1.62,9.51,1.90,-0.06,0.88,0.06,-0.013,1.352,0.013,-2.877,419.771,2.832,-0.060,2.545,0.061,-0.000,0.000,0.000,-111.923,1436.472,116.163,-3.302,86.220,3.298
6726315679190914816,-130,8286,163,209,-0.02,4.26,0.02,0.024,-0.137,-1.035,0.223,0.262,-0.28,1.87,0.17,-0.02,1.29,0.04,-0.019,1.395,0.019,-4.188,480.741,3.883,-0.419,8.270,0.491,-0.040,0.894,0.048,-58.913,1731.631,61.014,-2.091,89.586,2.059
6726331450315757952,-27,7131,17,32,-0.00,4.20,0.00,0.006,-0.013,-1.077,0.020,0.024,-0.04,3.32,0.05,-0.00,1.11,0.01,-0.007,1.384,0.011,-0.898,244.985,1.166,-0.056,4.448,0.053,-0.012,0.320,0.009,-15.158,1625.995,12.434,-0.606,87.753,0.514
6726385803105992192,0,6287,0,0,-0.00,4.32,0.00,0.000,-0.000,-0.301,0.000,0.000,-0.00,3.98,0.00,-0.00,1.06,0.00,-0.000,1.177,0.000,-0.016,314.050,0.017,-0.000,1.950,0.000,-0.000,0.438,0.000,-0.071,2270.700,0.085,-0.003,114.107,0.004
6726747512381874560,-27,7511,28,39,-0.02,4.20,0.02,0.023,-0.114,-0.136,0.116,0.163,-0.31,1.10,0.25,-0.05,1.50,0.05,-0.015,1.611,0.016,-3.802,500.604,4.042,-0.122,7.418,0.128,-0.000,0.000,0.000,-56.178,1572.683,63.835,-1.272,78.316,1.404
6726871447957663232,-16,5834,241,242,-0.01,4.10,0.03,0.031,-0.071,-0.460,0.025,0.075,-3.08,12.13,0.34,-0.01,0.88,0.06,-0.008,1.387,0.007,-0.380,169.435,0.413,-0.018,2.003,0.348,-0.002,0.003,0.198,-18.308,1409.785,69.834,-0.696,83.714,2.411
6739805552973749888,-64,6167,62,90,-0.02,4.14,0.02,0.027,-0.033,-0.424,0.031,0.045,-0.89,7.10,0.89,-0.03,1.01,0.03,-0.012,1.409,0.013,-2.463,442.626,2.445,-0.086,2.583,0.088,-0.041,0.432,0.039,-56.928,1521.668,61.621,-1.865,86.387,1.947
2594620873436950016,-3,5859,3,4,-0.00,4.43,0.00,0.003,-0.005,-0.456,0.003,0.006,-0.07,8.69,0.10,-0.00,0.85,0.00,-0.001,0.927,0.002,-0.211,193.474,0.421,-0.002,0.912,0.006,-0.002,0.282,0.003,-16.812,3045.919,9.278,-0.538,146.937,0.313
2595058032387817728,-5,5655,5,7,-0.01,4.13,0.01,0.014,-0.010,-0.097,0.009,0.013,-0.17,12.07,0.29,-0.01,0.94,0.00,-0.026,1.375,0.011,-7.946,411.713,3.422,-0.066,1.741,0.028,-0.000,0.000,0.000,-23.272,1555.252,46.222,-0.981,87.363,2.057
4655830207700229888,-11,6319,16,20,-0.02,4.11,0.02,0.028,-0.020,-0.499,0.029,0.036,-0.21,5.64,0.13,-0.01,1.06,0.01,-0.040,1.500,0.030,-12.147,482.904,8.849,-0.175,3.237,0.128,-0.008,0.226,0.009,-53.395,1404.260,75.058,-2.246,80.514,3.175
4046677332570451328,-66,6093,73,98,-0.02,4.21,0.02,0.031,-0.036,-0.560,0.034,0.050,-1.40,9.49,1.38,-0.03,0.90,0.03,-0.015,1.239,0.017,-3.781,357.979,3.942,-0.077,1.908,0.077,-0.042,0.254,0.045,-77.320,1777.368,81.682,-2.618,99.327,2.601
4047120538837209216,-70,8271,102,123,-0.01,4.14,0.01,0.015,-0.082,-0.391,0.040,0.092,-0.04,1.07,0.11,-0.04,1.62,0.01,-0.020,1.803,0.017,-1.351,248.413,1.397,-0.300,13.620,0.465,-0.015,0.154,0.023,-31.501,1296.689,24.489,-0.880,67.173,1.009
6817397878089609856,-14,5886,15,21,-0.01,4.24,0.02,0.021,-0.047,-0.366,0.048,0.067,-0.87,11.25,0.76,-0.02,0.88,0.02,-0.011,1.180,0.012,-3.050,400.754,3.155,-0.023,1.507,0.025,-0.000,0.000,0.000,-60.280,1952.921,68.970,-1.980,105.857,2.167
2600001539745629312,-16,6305,17,24,-0.00,4.32,0.00,0.006,-0.018,-0.111,0.017,0.025,-0.06,2.68,0.04,-0.00,1.15,0.00,-0.008,1.237,0.008,-2.688,426.039,2.569,-0.045,2.177,0.044,-0.016,0.307,0.016,-21.120,2239.240,22.515,-0.823,110.398,0.876
2600069949984712064,-8,6518,11,14,-0.00,4.22,0.00,0.005,-0.010,-0.057,0.007,0.012,-0.02,2.30,0.01,-0.00,1.27,0.00,-0.007,1.455,0.008,-2.966,530.284,3.350,-0.047,3.430,0.055,-0.006,0.319,0.009,-15.750,1769.622,13.748,-0.666,90.720,0.571
2609861169749644032,-14,5971,14,20,-0.01,4.10,0.01,0.017,-0.031,-0.386,0.031,0.044,-0.39,9.32,0.36,-0.01,0.95,0.01,-0.013,1.434,0.013,-2.972,449.965,2.960,-0.032,2.356,0.032,-0.000,0.000,0.000,-36.907,1408.546,38.913,-1.374,82.403,1.395
4681539920581694464,-50,6208,102,114,-0.01,4.15,0.01,0.016,-0.083,-0.379,0.047,0.095,-0.62,6.18,0.49,-0.02,1.05,0.02,-0.009,1.418,0.009,-1.687,415.534,1.555,-0.091,2.697,0.178,-0.036,0.328,0.069,-33.707,1555.735,35.532,-1.089,86.926,1.114
4681613003745171072,-173,6398,215,276,-0.02,4.19,0.03,0.036,-0.606,-1.294,0.271,0.664,-2.32,11.38,1.47,-0.03,0.81,0.04,-0.014,1.198,0.012,-1.244,352.609,1.185,-0.197,2.166,0.261,-0.094,0.318,0.105,-65.511,1668.692,100.766,-1.935,98.400,2.884
4681666467498199168,-27,6179,12,30,-0.00,4.59,0.00,0.004,-0.026,-1.211,0.048,0.055,-0.09,3.70,0.19,-0.00,0.80,0.00,-0.003,0.752,0.002,-1.242,263.859,1.691,-0.011,0.739,0.012,-0.005,0.259,0.006,-33.035,4273.117,28.523,-0.893,192.662,0.949
4681763185865264128,-19,6133,20,27,-0.03,3.98,0.02,0.033,-0.166,-0.562,0.117,0.203,-0.41,6.97,0.72,-0.05,1.01,0.03,-0.014,1.709,0.014,-2.903,555.278,2.775,-0.053,3.719,0.055,-0.000,0.000,0.000,-66.441,1051.010,38.424,-2.116,65.785,1.302
4826625870049315328,-13,5784,12,18,-0.01,4.35,0.01,0.016,-0.028,-0.327,0.028,0.039,-0.94,11.46,0.84,-0.01,0.85,0.01,-0.006,1.025,0.006,-0.902,306.793,0.885,-0.007,1.059,0.007,-0.000,0.000,0.000,-59.016,2522.715,66.738,-1.765,127.728,1.911
6768672023874616960,-1,6080,0,2,-0.00,4.69,0.00,0.000,-0.000,-1.787,0.000,0.000,-0.00,1.48,0.00,-0.00,0.76,0.00,-0.000,0.654,0.000,-0.118,142.013,0.045,-0.001,0.526,0.000,-0.000,0.910,0.000,-1.065,5348.918,3.564,-0.036,229.794,0.124
6764840401947695616,-12,6378,16,21,-0.00,4.40,0.00,0.004,-0.014,-0.255,0.012,0.018,-0.07,1.66,0.04,-0.00,1.10,0.00,-0.005,1.097,0.005,-1.367,312.845,1.660,-0.026,1.791,0.036,-0.010,0.240,0.014,-20.846,2699.070,22.008,-0.782,128.362,0.754
6764953716067212288,-39,7807,39,55,-0.01,4.18,0.01,0.011,-0.028,-0.389,0.026,0.038,-0.02,1.37,0.04,-0.01,1.45,0.01,-0.020,1.616,0.020,-7.022,663.484,7.249,-0.164,8.696,0.164,-0.011,0.297,0.011,-24.668,1490.654,24.920,-1.135,76.785,1.128
2558453537953085824,-27,5912,14,31,-0.01,4.03,0.01,0.013,-0.026,-0.584,0.022,0.034,-0.29,10.91,0.47,-0.01,0.89,0.01,-0.012,1.512,0.015,-3.779,471.516,4.772,-0.045,2.514,0.055,-0.018,0.031,0.011,-28.186,1191.733,18.022,-1.250,74.183,0.809
2559311088302999680,-7,5095,7,11,-0.00,4.55,0.00,0.005,-0.016,-0.264,0.017,0.024,-0.91,12.51,0.68,-0.00,0.73,0.01,-0.003,0.748,0.003,-0.522,191.228,0.521,-0.002,0.340,0.002,-0.000,0.000,0.000,-34.382,4335.706,41.849,-1.060,187.582,1.086
47338618436915712,-18,6051,37,42,-0.00,4.12,0.00,0.006,-0.027,-0.300,0.033,0.043,-0.16,7.44,0.17,-0.01,1.02,0.01,-0.006,1.456,0.006,-0.932,300.421,1.818,-0.038,2.559,0.074,-0.009,0.735,0.019,-17.323,1460.049,13.787,-0.577,83.171,0.435
4179610182448529280,-38,5658,61,72,-0.01,4.47,0.02,0.023,-0.029,-0.497,0.037,0.047,-2.61,11.07,1.75,-0.02,0.79,0.03,-0.005,0.860,0.005,-0.781,253.100,0.812,-0.019,0.684,0.026,-0.037,0.299,0.051,-84.466,3378.904,122.992,-2.271,159.328,3.248
6772355701365530368,-69,6852,2030,2031,-0.07,4.10,0.14,0.159,-0.463,-1.649,0.595,0.754,-2.08,4.65,2.62,-0.14,1.06,0.16,-0.125,1.507,0.028,-1.482,275.937,1.524,-0.195,4.644,6.053,-0.001,0.001,0.879,-194.211,1307.732,282.421,-5.692,76.612,10.624
6772650950300432384,-20,5956,28,35,-0.01,4.05,0.01,0.011,-0.029,-0.692,0.027,0.040,-0.39,11.73,0.31,-0.01,0.86,0.01,-0.010,1.439,0.011,-2.476,398.546,2.601,-0.051,2.347,0.062,-0.023,0.249,0.027,-17.005,1264.522,25.156,-0.752,78.378,1.020
6772738876864747776,-89,7019,60,108,-0.02,4.01,0.01,0.022,-0.099,-0.399,0.147,0.177,-0.10,2.11,0.13,-0.03,1.38,0.03,-0.028,1.918,0.028,-8.426,692.810,9.474,-0.396,8.011,0.271,-0.038,0.192,0.023,-41.153,1062.456,37.504,-1.382,60.310,1.385
6772521384023709696,-6,3713,5,8,-0.05,4.10,0.04,0.064,-0.077,-1.224,0.081,0.112,-0.00,0.00,0.00,-0.02,0.20,0.02,-0.003,0.655,0.003,-0.014,27.661,0.014,-0.000,0.073,0.000,-0.000,0.000,0.000,-174.857,1766.087,183.033,-6.013,118.267,6.171
2603121747586721024,-17,6016,19,25,-0.02,4.07,0.02,0.029,-0.134,-0.706,0.162,0.211,-1.02,10.99,0.86,-0.03,0.87,0.04,-0.012,1.431,0.012,-3.640,502.757,3.777,-0.043,2.418,0.041,-0.000,0.000,0.000,-50.781,1292.924,71.725,-1.570,79.539,2.100
2603321686904621440,-7,5814,12,14,-0.00,4.38,0.01,0.007,-0.010,-0.169,0.011,0.015,-0.54,7.91,0.29,-0.01,0.93,0.01,-0.005,1.031,0.005,-1.573,340.599,1.573,-0.011,1.094,0.013,-0.000,0.000,0.004,-24.087,2696.968,35.026,-0.835,131.250,1.051
3303363908334636672,-220,6954,256,337,-0.01,4.16,0.01,0.015,-0.277,-0.262,0.151,0.315,-0.12,2.05,0.19,-0.04,1.32,0.02,-0.023,1.573,0.022,-3.111,428.583,3.163,-0.493,5.181,0.690,-0.100,0.755,0.109,-47.966,1514.153,28.549,-1.468,79.583,1.061
38407216765749888,-92,6172,138,166,-0.02,4.27,0.02,0.030,-0.099,-0.535,0.075,0.124,-1.52,7.62,1.55,-0.03,0.94,0.03,-0.010,1.170,0.010,-0.983,248.033,1.059,-0.089,1.790,0.142,-0.058,0.653,0.081,-87.544,2051.901,75.574,-2.589,109.328,2.372
3155212447435155840,-55,6673,114,127,-0.00,4.37,0.00,0.006,-0.164,-0.146,0.042,0.169,-0.05,0.48,0.07,-0.02,1.24,0.01,-0.009,1.213,0.007,-2.391,340.766,2.029,-0.102,2.625,0.146,-0.031,0.299,0.046,-27.412,2445.483,25.420,-1.083,115.758,1.052
3155135069303719936,-274,9453,345,441,-0.02,4.37,0.03,0.035,-0.064,-0.345,0.081,0.103,-0.11,0.20,0.11,-0.06,1.81,0.06,-0.027,1.453,0.024,-6.929,522.446,7.018,-1.524,15.151,1.900,-0.053,0.900,0.059,-78.683,2075.080,99.614,-2.689,94.359,3.242
3155126582448472576,-459,9369,1720,1781,-0.03,4.35,0.11,0.110,-0.303,-0.300,0.139,0.333,-0.09,0.17,0.12,-0.06,1.83,0.21,-0.098,1.490,0.036,-3.732,504.813,3.378,-2.351,15.423,11.031,-0.098,0.303,0.233,-96.520,2008.332,344.741,-3.638,91.444,13.475
2623659907534526208,0,6371,1,1,-0.00,4.11,0.00,0.000,-0.002,-0.401,0.001,0.003,-0.00,4.79,0.00,-0.00,1.12,0.00,-0.001,1.550,0.000,-0.098,333.022,0.130,-0.001,3.557,0.001,-0.001,0.306,0.000,-0.343,1387.606,0.592,-0.019,78.685,0.031
2624530750808008064,-2,4524,2,3,-0.00,4.43,0.00,0.002,-0.010,-1.317,0.010,0.014,-0.00,0.01,0.00,-0.00,0.61,0.00,-0.001,0.787,0.001,-0.115,120.307,0.128,-0.000,0.233,0.000,-0.001,0.001,0.001,-10.646,3456.666,9.972,-0.328,156.330,0.319
2624604349367583104,-10,5630,10,14,-0.01,4.47,0.01,0.015,-0.025,-0.454,0.024,0.035,-1.06,10.75,1.18,-0.01,0.80,0.01,-0.005,0.858,0.005,-1.072,267.680,1.154,-0.006,0.666,0.006,-0.000,0.000,0.000,-79.287,3421.191,77.526,-2.177,160.223,2.147
2535049475178165888,-176,6682,314,360,-0.04,4.15,0.03,0.056,-0.463,-1.802,0.563,0.729,-1.62,8.25,2.62,-0.07,0.88,0.06,-0.024,1.315,0.016,-2.769,368.660,2.983,-0.285,3.118,0.488,-0.091,0.435,0.164,-136.357,1467.850,117.056,-3.845,87.650,3.319
56642754551606144,-83,5724,206,222,-0.01,4.56,0.01,0.013,-0.197,-0.382,0.088,0.216,-0.79,3.35,0.57,-0.01,0.86,0.01,-0.010,0.808,0.006,-0.441,155.966,0.524,-0.031,0.632,0.078,-0.060,0.285,0.132,-46.096,4087.295,51.567,-1.634,179.905,3.023
56615404199965312,-22,5339,21,30,-0.00,4.62,0.00,0.003,-0.013,-0.162,0.013,0.018,-0.06,0.15,0.05,-0.00,0.84,0.00,-0.003,0.745,0.003,-0.293,141.167,0.303,-0.009,0.406,0.009,-0.029,0.222,0.030,-33.730,4884.992,31.738,-0.985,200.985,0.927
39702918202869760,-28,6671,22,36,-0.01,4.36,0.00,0.006,-0.041,-0.123,0.034,0.053,-0.06,0.52,0.22,-0.02,1.26,0.01,-0.006,1.235,0.005,-0.514,184.144,0.451,-0.060,2.714,0.039,-0.025,0.780,0.016,-27.607,2390.326,17.952,-0.753,113.479,0.702
40062909478851840,-146,6026,127,193,-0.04,4.16,0.03,0.049,-0.050,-0.324,0.049,0.070,-1.79,8.13,2.53,-0.07,0.99,0.05,-0.014,1.373,0.016,-1.571,308.285,1.620,-0.170,2.237,0.158,-0.103,0.614,0.083,-118.209,1590.318,94.153,-3.811,89.233,2.802
53410362165211392,-5,5416,14,15,-0.00,3.21,0.01,0.008,-0.019,-0.234,0.003,0.019,-0.01,0.88,0.01,-0.00,2.04,0.01,-0.058,5.871,0.039,-7.652,1126.106,2.864,-0.570,26.735,0.402,-0.008,0.462,0.019,-1.859,190.494,3.063,-0.130,14.857,0.178
53437987394669312,-280,6608,343,443,-0.05,4.11,0.04,0.067,-0.783,-1.402,0.757,1.089,-2.05,7.48,2.41,-0.11,0.94,0.08,-0.028,1.406,0.019,-0.656,188.542,0.639,-0.487,3.397,0.605,-0.126,0.421,0.179,-170.829,1385.589,129.039,-4.627,82.294,3.697
53438464133185280,-130,5832,178,221,-0.02,4.18,0.04,0.042,-0.202,-0.193,0.089,0.220,-2.66,10.83,1.82,-0.04,0.93,0.06,-0.017,1.294,0.015,-1.843,359.007,1.812,-0.124,1.746,0.176,-0.091,0.664,0.116,-80.830,1712.459,125.192,-2.516,94.684,3.849
53573021166009216,-6,6759,7,10,-0.00,4.01,0.00,0.005,-0.009,-1.789,0.011,0.014,-0.03,7.46,0.03,-0.00,0.91,0.00,-0.006,1.552,0.006,-0.668,313.737,0.448,-0.026,4.526,0.038,-0.006,0.348,0.005,-7.157,1080.964,8.162,-0.338,69.572,0.386
4775650071444805504,-13,6130,13,19,-0.01,4.22,0.01,0.017,-0.030,-0.318,0.030,0.042,-0.48,6.74,0.48,-0.02,1.01,0.02,-0.009,1.292,0.010,-2.120,456.606,2.179,-0.020,2.123,0.021,-0.000,0.000,0.000,-48.163,1820.582,48.957,-1.535,98.063,1.530
4774798263466699008,-41,6152,60,73,-0.01,4.33,0.01,0.017,-0.030,-0.457,0.027,0.041,-1.05,6.82,0.63,-0.01,0.94,0.02,-0.007,1.103,0.007,-1.810,393.537,1.767,-0.045,1.572,0.060,-0.030,0.207,0.039,-43.557,2323.353,68.532,-1.350,119.278,2.001
4675274903327541120,-140,6113,179,228,-0.03,4.12,0.04,0.047,-0.057,-0.631,0.043,0.072,-2.08,9.33,1.84,-0.04,0.92,0.05,-0.020,1.385,0.018,-2.157,467.570,1.983,-0.160,2.412,0.227,-0.083,0.269,0.102,-80.321,1439.258,100.984,-2.943,85.094,3.341
4675282458173736064,-18,6119,28,33,-0.01,4.12,0.01,0.014,-0.027,-0.396,0.029,0.040,-0.45,7.41,0.29,-0.01,1.00,0.02,-0.010,1.442,0.010,-2.888,538.879,2.568,-0.039,2.630,0.048,-0.013,0.079,0.019,-30.436,1455.937,33.511,-1.098,83.613,1.088
3230547131581050112,-82,8984,68,106,-0.02,4.08,0.02,0.027,-0.062,-0.868,0.089,0.109,-0.06,1.34,0.24,-0.10,1.56,0.03,-0.041,1.858,0.075,-21.898,988.465,39.784,-1.295,20.403,1.291,-0.022,0.218,0.016,-43.393,1105.882,49.653,-2.915,62.516,1.847
3230599049145711488,-87,5623,92,127,-0.00,4.56,0.00,0.006,-0.119,-0.297,0.098,0.154,-0.44,3.66,0.38,-0.01,0.85,0.01,-0.007,0.807,0.005,-0.714,180.496,0.605,-0.030,0.587,0.034,-0.064,0.340,0.066,-42.114,4118.396,40.114,-1.179,180.018,1.378
3230662000482305536,-18,5878,22,29,-0.01,4.48,0.01,0.009,-0.017,-0.325,0.019,0.025,-0.71,4.93,0.43,-0.01,0.90,0.01,-0.004,0.903,0.005,-1.304,296.802,1.331,-0.016,0.876,0.017,-0.018,0.153,0.019,-40.612,3399.574,54.855,-1.233,156.784,1.515
4777308173634860800,-20,6343,41,46,-0.01,4.20,0.01,0.011,-0.019,-0.319,0.021,0.028,-0.42,3.99,0.16,-0.01,1.15,0.02,-0.010,1.419,0.009,-3.203,528.448,3.150,-0.055,2.918,0.067,-0.016,0.223,0.023,-19.338,1705.325,31.266,-0.777,90.803,0.984
3237355758552513024,-10,5007,12,16,-0.00,4.61,0.00,0.004,-0.027,-0.026,0.023,0.036,-0.30,1.62,0.30,-0.00,0.81,0.00,-0.004,0.738,0.004,-0.431,188.469,0.420,-0.002,0.308,0.001,-0.000,0.000,0.000,-26.294,4948.960,28.605,-1.078,200.094,1.242
3235825302789686144,-71,5904,99,122,-0.01,4.48,0.02,0.021,-0.095,-0.073,0.057,0.111,-1.43,2.15,1.12,-0.02,1.00,0.03,-0.009,0.955,0.007,-1.401,288.948,1.373,-0.043,0.999,0.059,-0.051,0.393,0.065,-87.485,3364.004,110.527,-2.535,151.792,2.848
5485129568677767808,-5,5779,6,8,-0.01,4.10,0.01,0.009,-0.009,-0.452,0.012,0.015,-0.16,13.38,0.08,-0.00,0.86,0.00,-0.008,1.364,0.008,-2.283,466.214,2.334,-0.019,1.869,0.020,-0.000,0.000,0.001,-18.665,1428.124,19.876,-0.783,84.810,0.817
5484735153241483648,-8,5866,9,12,-0.01,4.25,0.01,0.009,-0.019,-0.506,0.022,0.029,-0.42,13.17,0.23,-0.00,0.83,0.01,-0.006,1.130,0.006,-1.592,397.933,1.615,-0.011,1.363,0.012,-0.000,0.000,0.001,-22.422,2015.006,30.429,-0.827,109.965,1.013
4625980945195306752,-24,5810,19,31,-0.01,4.35,0.01,0.008,-0.034,-0.419,0.022,0.040,-0.54,11.90,0.36,-0.01,0.84,0.01,-0.004,1.006,0.004,-0.897,266.455,0.600,-0.020,1.038,0.019,-0.029,0.147,0.024,-29.086,2561.487,31.505,-0.817,130.032,0.958
3220888506047031040,-15,6187,16,22,-0.01,4.30,0.01,0.016,-0.061,-0.459,0.047,0.077,-0.49,6.57,0.67,-0.02,0.96,0.02,-0.007,1.142,0.008,-2.062,402.465,2.066,-0.018,1.723,0.020,-0.000,0.000,0.000,-67.568,2203.223,45.208,-1.923,114.356,1.358
3221128375675472896,-26,5846,28,38,-0.01,4.56,0.01,0.014,-0.032,-1.188,0.033,0.046,-1.96,11.68,1.26,-0.01,0.70,0.02,-0.003,0.724,0.003,-0.739,241.624,0.733,-0.011,0.552,0.011,-0.021,0.117,0.022,-74.813,4122.815,112.784,-1.959,191.957,2.768
3222643670201143680,-185,7246,267,325,-0.10,4.04,0.02,0.103,-1.294,-0.465,0.227,1.314,-0.22,2.03,2.22,-0.31,1.38,0.06,-0.023,1.854,0.021,-6.014,705.472,5.658,-0.715,8.487,1.248,-0.080,0.696,0.091,-251.923,1108.726,59.855,-6.512,62.221,1.739
2893174667340706432,-24,6643,24,34,-0.03,4.29,0.01,0.027,-0.018,-0.372,0.025,0.030,-0.10,2.11,0.16,-0.01,1.20,0.01,-0.017,1.304,0.045,-6.325,430.887,15.405,-0.098,2.977,0.208,-0.013,0.549,0.012,-118.264,2049.152,47.964,-4.599,102.819,1.827
5500628525100578816,-133,6001,180,224,-0.03,4.18,0.06,0.065,-0.046,-0.516,0.089,0.100,-3.66,10.57,2.77,-0.05,0.89,0.09,-0.021,1.266,0.013,-1.797,432.549,1.812,-0.142,1.878,0.168,-0.108,0.109,0.110,-96.665,1686.543,210.049,-3.059,95.623,6.429
5499886801429543168,-12,5781,12,17,-0.02,4.41,0.03,0.032,-0.111,-0.478,0.159,0.194,-2.62,10.99,1.75,-0.03,0.82,0.04,-0.005,0.930,0.005,-1.113,327.299,1.123,-0.010,0.870,0.009,-0.000,0.000,0.000,-102.937,2951.669,165.183,-2.412,144.448,3.741
4800116335466284672,-62,6705,83,103,-0.01,4.38,0.01,0.012,-0.038,-0.271,0.027,0.046,-0.22,0.59,0.29,-0.01,1.21,0.01,-0.008,1.184,0.007,-1.725,424.663,1.748,-0.089,2.553,0.101,-0.036,0.262,0.045,-38.558,2490.153,39.337,-1.123,118.178,1.143
4800333562029508992,-1373,9890,1141,1785,-0.10,4.27,0.08,0.127,-0.192,-0.117,0.098,0.215,-0.16,0.26,0.26,-0.22,2.11,0.20,-0.088,1.773,0.102,-12.037,913.537,12.361,-10.314,26.931,11.002,-0.297,0.822,0.133,-234.888,1610.769,214.268,-8.916,76.057,8.274
5459816788076867072,-29,7862,27,40,-0.01,4.11,0.01,0.020,-0.042,-0.389,0.029,0.051,-0.04,1.36,0.06,-0.02,1.52,0.02,-0.033,1.792,0.036,-16.408,897.207,18.334,-0.376,10.974,0.413,-0.010,0.269,0.011,-39.868,1264.849,39.777,-1.720,67.091,1.690
