source_id,tic_id,ra_gaia,dec_gaia,pmra,pmdec,parallax,rv,rv_unc,teff,teff_unc,logg,logg_unc,feh,feh_unc,snr_c1_iraf,snr_c2_iraf,snr_c3_iraf,snr_c4_iraf,tmag,Mast,Rast
4667307498474314624,31943750,54.4377409937613,-68.8391201622238,-75.987846238386,45.3677588070274,4.17088185216774,86.3310012817383,0.138999998569489,5357.471,98.7086348296832,4.5135064,0.182025745872457,-0.82132435,0.0858192919796932,21.1073806236,36.8065027568,58.7940094102,50.4683035489,11.9434611117315,0.762268403726189,0.806658634242809
4670293359738627328,31814226,51.4594319894187,-68.6140043063295,20.3180935956828,6.16554094453484,4.41818282664373,-2.25300002098083,0.0890000015497208,5624.3647,86.1174813971938,4.4744353,0.178414604226448,-0.5277052,0.0699977222608903,34.0402825706,47.2396407903,69.9495547657,71.9411029199,11.4404081558089,0.885569610803492,0.90524787263922
3107155298151001728,280643101,101.284648027351,-1.19787681201195,0.3988600934765,-2.75498670613598,1.29298227901296,-9.20116088446045,1.10757139268764,7369.8,73.9910783620557,4.148645,0.184358037042322,-0.73622847,0.105765970742714,47.5823895737,69.2668019479,99.7557926156,74.2517783393,11.9197740686727,1.36735888225273,1.65251003426673
2545408863281090688,138690232,3.60662578504922,-0.106945181130536,75.0411419800055,4.25258009777776,2.45878602153705,21.2259998321533,0.126000002026558,5754.965,80.053884232674,4.136304,0.180270333188261,-0.74318457,0.0644517295365577,44.2622724191,63.8599415773,88.6494577667,73.6047600964,11.7157666217571,0.965639083813427,1.39770391815936
604916731706106752,437039430,132.92782343026,11.7768334566028,-7.5572955910286,-10.7722728989023,1.99837078590908,152.378005981445,0.151999995112419,5718.2666,75.8897174300084,4.0081453,0.179609942164367,-0.70210457,0.0559189925235165,59.1606460001,81.9917002005,115.981143024,94.3125124562,11.8577952007853,1.01864236430423,1.66499735743236
5730371484020807808,348837162,134.68305350116,-16.1327238001935,243.353769682037,212.746907613679,46.6346905866357,116.445999145508,0.122000001370907,5787.6504,91.4530029257214,4.1142926,0.178112218234793,-0.8577213,0.0923327147405362,33.5357127843,39.5133516586,50.4652294624,46.1027705239,5.2490831114261,0.956415951668648,1.43072759693626
4664501132485651712,55369751,77.5338332431167,-62.9073419743859,5.34206532640007,21.9225821652503,3.58504910605176,96.4919967651367,0.0930000022053719,5469.497,82.9375893584572,4.4379745,0.179180856196105,-0.6935525,0.062476044376335,39.0797406752,57.2644714488,84.0317898105,73.1779505029,11.9829333009054,0.823574352421289,0.911016730931386
3119797036166157312,301285716,100.230839033698,0.829774325509093,-13.9408605993634,-10.9285716021759,2.06030753553299,-4.14626084005737,1.22793950419838,6581.748,73.8622636117227,4.110704,0.180463187478719,-0.54544926,0.087808234065036,63.6074940773,97.5685792162,141.274346278,137.3330071,11.2946079162162,1.2401060337479,1.63392220331689
3323103779888302208,140438590,90.1204829021208,7.3974655379425,-0.221753583351857,-0.948571692683921,1.30927603000459,41.0250742593384,1.69261424267412,7579.3877,79.0891710167716,4.04863,0.187772995724843,-1.0497184,0.144018671385148,55.5715675116,79.008083867,105.509046235,80.4272194599,11.7356224624044,1.37525374194772,1.8744505208888
3323141201941964928,140565455,90.5429988214459,7.78808952302859,3.28200167829935,-14.2311268413826,2.00911657352606,-70.7639999389648,0.155000001192093,6101.278,79.7103422289368,4.087211,0.182613339507217,-0.64970493,0.069325633434491,37.0966214472,59.8190058922,96.4155262011,92.4316694703,11.9569249565971,1.09645529115538,1.5780196952609
3318238097338032768,232304826,92.4505403617361,5.07020065076908,16.5544469723865,-19.0133977989694,2.46263619540886,53.8790016174316,0.104999996721745,5964.297,90.4773601203769,4.173765,0.18193488033381,-0.50675106,0.0939361981506932,16.4555612021,35.8886859684,63.7539858197,72.8546606474,11.6067918981879,1.06024845111325,1.39803362478033
